time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz,scenario,provider,timestamp,enodeb,drive_id
239.78,1547802343,1999.33,51.516439,7.457139,131.73,0,-0.83,255.3,1,-82,-8,14,15,58,4,12899854,16,23,10,18.01,55,2680,urban,o2,2019-01-18T09:05:43Z,50390,24
240.31,1547802347,1992.23,51.516444,7.457151,131.43,0,0,253.51,1,-87,-6,14,10,51,10,27029251,331,23,0.1,5.19,39,2650,urban,tmobile,2019-01-18T09:05:47Z,105583,24
240.24,1547802349,1987.14,51.516435,7.457142,136.59,0,-0.39,238.59,1,-74,-8,11,10,54,4,13406209,460,23,0.5,15.75,31,860,urban,vodafone,2019-01-18T09:05:49Z,52368,24
249.83,1547802353,2005.37,51.516396,7.45694,132.31,0,0,251.83,1,-81,-7,15,11,58,4,12899854,16,24,5,10.92,67,2680,urban,o2,2019-01-18T09:05:53Z,50390,24
250.32,1547802357,1998.49,51.516401,7.456937,132.33,0,0,253.32,1,-88,-6,15,7,49,10,27029251,331,24,4,23.88,38,2650,urban,tmobile,2019-01-18T09:05:57Z,105583,24
250.24,1547802358,1998.88,51.516381,7.456922,137.08,0,0,249.3,1,-71,-8,19,10,57,4,13406209,460,24,6,51.17,113,860,urban,vodafone,2019-01-18T09:05:58Z,52368,24
259.81,1547802363,2058.34,51.516169,7.456038,132.46,9.07,-0.41,240.3,1,-88,-10,7,7,55,4,12899854,16,25,2,9.49,63,2680,urban,o2,2019-01-18T09:06:03Z,50390,24
260.36,1547802368,2057.91,51.51609,7.455948,132.72,9.76,0.13,236.4,1,-88,-6,7,6,48,3,26378754,443,25,9,18.84,39,2650,urban,tmobile,2019-01-18T09:06:08Z,103042,24
260.27,1547802369,2070.5,51.516088,7.455794,137.26,10.02,0.79,240.17,1,-61,-7,30,15,63,4,13406209,460,25,0.5,38.46,34,860,urban,vodafone,2019-01-18T09:06:09Z,52368,24
269.83,1547802373,2166.8,51.515377,7.455048,129.93,10.89,0.25,194.93,1,-74,-6,24,14,63,3,13404431,488,26,5,18.18,39,2680,urban,o2,2019-01-18T09:06:13Z,52361,24
270.34,1547802377,2162.79,51.51528,7.455029,130.64,12.41,1.12,176.36,1,-80,-7,12,11,57,2,26796291,24,26,2,13.58,36,2650,urban,tmobile,2019-01-18T09:06:17Z,104673,24
270.24,1547802379,2183.56,51.515129,7.455153,137.75,13.01,0.11,174.25,1,-81,-8,7,8,47,4,13406209,460,26,2,15.21,112,860,urban,vodafone,2019-01-18T09:06:19Z,52368,24
279.79,1547802383,2306.3,51.514065,7.455407,133.02,13.32,-0.93,172.17,1,-78,-7,22,15,61,3,13404431,488,27,9,11.59,55,2680,urban,o2,2019-01-18T09:06:23Z,52361,24
280.34,1547802388,2303.31,51.513919,7.45544,139.72,13.75,0.08,171.49,1,-68,-7,18,11,63,2,26796291,24,27,1,9.39,86,2650,urban,tmobile,2019-01-18T09:06:28Z,104673,24
280.24,1547802389,2326.03,51.513802,7.455527,145.84,13.62,-0.02,169.67,1,-86,-9,13,11,43,4,13406209,460,27,2,35.4,30,860,urban,vodafone,2019-01-18T09:06:29Z,52368,24
289.75,1547802392,2441.39,51.513006,7.456333,134.69,13.54,0.36,132.19,1,-78,-7,13,11,62,1,13404429,486,28,4,16.28,54,2680,urban,o2,2019-01-18T09:06:32Z,52361,24
290.33,1547802397,2440.55,51.512886,7.456547,142.82,14.77,0.1,127.65,1,-88,-9,6,7,52,1,26796290,25,28,5,18.89,37,2650,urban,tmobile,2019-01-18T09:06:37Z,104673,24
290.33,1547802399,2464.15,51.512816,7.456774,146.42,14.54,-0.42,127.54,1,-98,-10,2,7,30,4,13406209,460,28,0.5,12.16,32,860,urban,vodafone,2019-01-18T09:06:39Z,52368,24
299.74,1547802403,2584.97,51.512222,7.458096,141.05,13.15,-0.58,123.57,1,-80,-6,18,15,59,1,13404429,486,29,6,13.42,77,2680,urban,o2,2019-01-18T09:06:43Z,52361,24
300.32,1547802407,2578.82,51.512158,7.458274,141.92,12.57,-0.24,124.87,1,-87,-6,25,9,50,2,26378755,441,29,2,10.51,42,2650,urban,tmobile,2019-01-18T09:06:47Z,103042,24
300.24,1547802409,2604.01,51.512137,7.458436,141.29,13.74,0.95,126.33,1,-98,-12,-3,7,32,7,13830146,487,29,8,16.94,42,860,urban,vodafone,2019-01-18T09:06:49Z,54024,24
310.31,1547802417,2723.67,51.511376,7.459915,142.65,12.27,-2.43,128.71,1,-89,-7,26,9,48,2,26378755,441,30,5,15.27,37,2650,urban,tmobile,2019-01-18T09:06:57Z,103042,24
310.23,1547802419,2745.28,51.511321,7.460107,144.76,13.71,0.41,129.3,1,-98,-9,-4,6,29,5,13830146,487,30,6,7.18,34,860,urban,vodafone,2019-01-18T09:06:59Z,54024,24
320.33,1547802428,2860.01,51.51049,7.461455,141.61,12.86,-0.78,133.5,1,-87,-7,21,12,50,2,26378755,441,31,3,12.9,54,2650,urban,tmobile,2019-01-18T09:07:08Z,103042,24
320.22,1547802429,2884.08,51.510444,7.461607,144.52,12.2,-0.85,132.61,1,-96,-11,2,6,35,5,13830145,486,31,0.1,10.81,38,860,urban,vodafone,2019-01-18T09:07:09Z,54024,24
330.35,1547802437,2986.25,51.50991,7.463067,143.99,12.93,-0.16,103.09,1,-82,-5,13,10,54,5,27299332,326,32,2,14.8,58,2650,urban,tmobile,2019-01-18T09:07:17Z,106638,24
330.31,1547802439,3013.83,51.509889,7.463293,148.82,12.26,-1.1,100.06,1,-73,-8,10,15,58,5,13830145,486,32,5,26.95,44,860,urban,vodafone,2019-01-18T09:07:19Z,54024,24
9.9,1547802468,115.7,51.509883,7.469025,147.05,13.18,0.21,71.97,1,-93,-12,1,2,53,3,13403661,21,0,2,3.05,111,2680,urban,o2,2019-01-18T09:07:48Z,52358,24
10.34,1547802471,127,51.50989,7.469029,147.43,14.09,0.89,66.48,1,-92,-7,13,7,44,7,26379013,199,0,7,12.45,37,2650,urban,tmobile,2019-01-18T09:07:51Z,103043,24
9.89,1547802473,114.02,51.509885,7.469027,148.06,13.46,0.37,66.19,1,-112,-19,-8,3,28,10,12902921,91,0,7,23.32,31,1865,urban,vodafone,2019-01-18T09:07:53Z,50402,24
19.71,1547802478,255.21,51.510632,7.470689,147.18,10.86,-2.15,51.63,1,-99,-7,6,8,40,6,14345743,399,1,6,12.32,46,2680,urban,o2,2019-01-18T09:07:58Z,56038,24
20.33,1547802481,266.79,51.510596,7.470682,145.92,10.75,-2.28,52.24,1,-90,-6,14,10,46,5,27256325,372,1,9,21.94,39,2650,urban,tmobile,2019-01-18T09:08:01Z,106470,24
19.87,1547802483,252.25,51.510628,7.470657,148.22,10.56,-2.58,52.13,1,-98,-9,2,8,28,10,12902921,323,1,3,18.14,45,1865,urban,vodafone,2019-01-18T09:08:03Z,50402,24
29.7,1547802488,298.44,51.51086,7.471005,146.46,0,0,41.61,1,-101,-8,19,11,38,6,14345743,399,2,9,20.21,37,2680,urban,o2,2019-01-18T09:08:08Z,56038,24
30.33,1547802492,310.14,51.510873,7.471021,146.34,0,0,41.18,1,-88,-7,24,12,48,5,27256325,372,2,2,9,79,2650,urban,tmobile,2019-01-18T09:08:12Z,106470,24
31.12,1547802494,296.28,51.510866,7.470991,144.2,0,0,40.28,1,-112,-12,1,6,17,10,12902921,323,2,7,23.46,41,1865,urban,vodafone,2019-01-18T09:08:14Z,50402,24
39.67,1547802498,298.44,51.51086,7.471005,146.03,0,0,41.61,1,-100,-7,10,8,39,6,14345743,399,3,7,12.67,47,2680,urban,o2,2019-01-18T09:08:18Z,56038,24
40.33,1547802502,310.14,51.510873,7.471021,146.54,0,0,41.18,1,-89,-6,22,12,48,5,27256325,372,3,1,9.35,37,2650,urban,tmobile,2019-01-18T09:08:22Z,106470,24
39.89,1547802503,296.28,51.510866,7.470991,144.11,0,0,40.28,1,-106,-8,4,4,18,7,13175305,66,3,4,26.69,44,1865,urban,vodafone,2019-01-18T09:08:23Z,51466,24
49.7,1547802508,313.65,51.511073,7.471277,142.64,8.71,0.98,40.55,1,-97,-7,18,10,43,6,14345743,399,4,10,12.51,57,2680,urban,o2,2019-01-18T09:08:28Z,56038,24
50.36,1547802511,325.16,51.511085,7.471286,148.07,9.01,1.27,40.84,1,-87,-6,16,12,50,5,27256325,372,4,0.1,5.88,79,2650,urban,tmobile,2019-01-18T09:08:31Z,106470,24
49.91,1547802513,310.39,51.511087,7.471254,143.23,8.78,1.38,41.2,1,-109,-9,2,6,18,7,13175305,66,4,8,48.23,28,1865,urban,vodafone,2019-01-18T09:08:33Z,51466,24
59.67,1547802517,422.76,51.511869,7.472291,138.57,11.49,0.08,38.31,1,-94,-6,17,15,45,6,14345743,399,5,5,19.04,47,2680,urban,o2,2019-01-18T09:08:37Z,56038,24
60.34,1547802522,434.09,51.511868,7.472273,143.59,11.36,-0.05,38.9,1,-86,-6,17,15,50,5,27256325,372,5,8,22.35,38,2650,urban,tmobile,2019-01-18T09:08:42Z,106470,24
59.89,1547802523,419.26,51.511888,7.472232,140.13,11.43,-0.03,39.04,1,-106,-9,7,7,20,7,13175305,66,5,0.1,12.9,80,1865,urban,vodafone,2019-01-18T09:08:43Z,51466,24
69.67,1547802527,537.56,51.512816,7.47284,137,11.74,0.1,5.8,1,-83,-11,26,15,60,6,14345743,399,6,6,9.43,107,2680,urban,o2,2019-01-18T09:08:47Z,56038,24
70.33,1547802532,550.25,51.512822,7.472831,138.88,11.56,0.06,5.83,1,-90,-6,12,9,44,5,27256325,372,6,6,12.65,37,2650,urban,tmobile,2019-01-18T09:08:52Z,106470,24
69.9,1547802533,532.91,51.512842,7.472831,134.15,11.74,0.18,6.05,1,-103,-12,3,7,27,7,13175305,66,6,6,41.17,28,1865,urban,vodafone,2019-01-18T09:08:53Z,51466,24
79.7,1547802538,657.83,51.513922,7.472909,133.1,12.26,-0.41,3.01,1,-95,-11,-4,6,48,6,14345741,400,7,2,6.93,54,2680,urban,o2,2019-01-18T09:08:58Z,56038,24
80.35,1547802542,670.76,51.513892,7.47289,135.76,12.82,0.71,3.27,1,-91,-6,4,6,46,9,29398276,358,7,8,16.22,39,2650,urban,tmobile,2019-01-18T09:09:02Z,114837,24
79.93,1547802543,652.88,51.513913,7.472924,128.03,12.37,-0.07,2.15,1,-94,-11,0,7,35,7,13175305,66,7,3,40.61,26,1865,urban,vodafone,2019-01-18T09:09:03Z,51466,24
89.69,1547802548,757.67,51.514774,7.472954,129.19,3.97,-1.12,4.09,1,-100,-11,18,10,42,6,14345741,400,8,6,13.6,54,2680,urban,o2,2019-01-18T09:09:08Z,56038,24
90.35,1547802551,769.73,51.514776,7.472954,134.67,3.93,-1.12,5.71,1,-89,-6,21,12,48,9,29398276,358,8,4,10.56,52,2650,urban,tmobile,2019-01-18T09:09:11Z,114837,24
89.91,1547802553,752.93,51.514783,7.472994,128.75,3.86,-1.26,4.19,1,-76,-8,14,13,46,7,13175305,66,8,6,68.38,30,1865,urban,vodafone,2019-01-18T09:09:13Z,51466,24
99.68,1547802558,765.89,51.514816,7.472962,129.4,0,0,4.44,1,-100,-9,20,10,42,6,14345741,400,9,3,13.11,70,2680,urban,o2,2019-01-18T09:09:18Z,56038,24
100.36,1547802561,777.91,51.514822,7.472958,134.7,0,0,5.81,1,-92,-5,19,9,45,9,29398276,358,9,4,9.28,84,2650,urban,tmobile,2019-01-18T09:09:21Z,114837,24
99.89,1547802563,760.8,51.514835,7.473006,128.68,0,0,4.22,1,-67,-8,7,8,57,7,13175305,66,9,4,80,32,1865,urban,vodafone,2019-01-18T09:09:23Z,51466,24
109.76,1547802568,765.89,51.514816,7.472962,129.56,0,0,4.44,1,-99,-11,18,11,44,6,14345741,400,10,10,8.72,58,2680,urban,o2,2019-01-18T09:09:28Z,56038,24
110.36,1547802572,777.91,51.514822,7.472958,134.93,0,0,5.81,1,-91,-5,18,11,45,9,29398276,358,10,7,15.54,80,2650,urban,tmobile,2019-01-18T09:09:32Z,114837,24
109.94,1547802573,760.8,51.514835,7.473006,128.52,0,0,4.22,1,-66,-7,14,15,55,7,13175305,66,10,7,85.24,27,1865,urban,vodafone,2019-01-18T09:09:33Z,51466,24
119.7,1547802577,765.89,51.514816,7.472962,129.77,0,0,4.44,1,-100,-11,12,10,43,6,14345741,400,11,4,10.6,38,2680,urban,o2,2019-01-18T09:09:37Z,56038,24
120.42,1547802582,777.91,51.514822,7.472958,135.23,0,0,5.81,1,-92,-5,19,9,45,9,29398276,358,11,5,10.17,46,2650,urban,tmobile,2019-01-18T09:09:42Z,114837,24
119.93,1547802582,760.8,51.514835,7.473006,128.13,0,0,4.22,1,-66,-7,13,15,57,7,13175305,66,11,7,57.44,32,1865,urban,vodafone,2019-01-18T09:09:42Z,51466,24
129.72,1547802588,765.89,51.514927,7.472987,132.64,7.28,0,4.72,1,-99,-7,19,10,40,6,14345741,400,12,10,16.33,70,2680,urban,o2,2019-01-18T09:09:48Z,56038,24
130.36,1547802591,777.91,51.514969,7.472958,139.91,8.19,0,1.26,1,-92,-6,16,9,45,9,29398276,358,12,5,17.74,46,2650,urban,tmobile,2019-01-18T09:09:51Z,114837,24
129.9,1547802593,760.8,51.514835,7.473006,119.7,0,0,5.25,1,-67,-6,17,15,55,7,13175305,66,12,4,73.39,30,1865,urban,vodafone,2019-01-18T09:09:53Z,51466,24
139.7,1547802598,884.41,51.516011,7.472631,133.67,14.89,0.28,326.58,1,-103,-8,13,7,37,6,14345741,400,13,0.5,7.6,39,2680,urban,o2,2019-01-18T09:09:58Z,56038,24
140.34,1547802601,896.58,51.516019,7.472582,135.54,14.95,1.04,326.94,1,-93,-7,29,9,44,9,29398276,358,13,5,17.54,46,2650,urban,tmobile,2019-01-18T09:10:01Z,114837,24
139.93,1547802603,870.43,51.516034,7.472569,122.9,15.24,0.65,334.71,1,-82,-11,10,10,46,7,13175305,66,13,7,58.58,32,1865,urban,vodafone,2019-01-18T09:10:03Z,51466,24
149.72,1547802607,1010.71,51.516652,7.471137,129.41,9.22,-0.02,294.82,1,-104,-9,10,12,38,6,14345741,400,14,0.1,7.08,47,2680,urban,o2,2019-01-18T09:10:07Z,56038,24
150.4,1547802612,1023.31,51.516651,7.471139,126.15,9.29,-0.04,295.16,1,-92,-6,12,10,44,9,29398276,358,14,2,5.88,42,2650,urban,tmobile,2019-01-18T09:10:12Z,114837,24
149.92,1547802613,997.3,51.516616,7.471122,127.54,9.17,-0.18,294.8,1,-83,-6,21,11,41,4,13175306,68,14,2,74.07,29,1865,urban,vodafone,2019-01-18T09:10:13Z,51466,24
159.69,1547802618,1107.89,51.516986,7.469832,126.76,8.88,-0.78,290.22,1,-109,-12,5,5,35,6,14345741,400,15,0.1,1.74,47,2680,urban,o2,2019-01-18T09:10:18Z,56038,24
160.32,1547802621,1120.67,51.516965,7.469806,126.78,8.62,-1.33,291.21,1,-93,-6,10,9,43,9,29398276,358,15,5,18.05,70,2650,urban,tmobile,2019-01-18T09:10:21Z,114837,24
159.88,1547802623,1094.4,51.516936,7.469801,126.04,9.36,-0.51,292.62,1,-86,-5,16,10,37,4,13175306,68,15,8,50.12,72,1865,urban,vodafone,2019-01-18T09:10:23Z,51466,24
169.66,1547802628,1228.68,51.517316,7.468143,128.54,13.05,-0.33,291.54,1,-93,-14,0,5,47,13,12903169,15,16,5,1.07,80,850,urban,o2,2019-01-18T09:10:28Z,50403,24
170.35,1547802632,1240.36,51.517303,7.468138,127.55,13.17,-0.17,291.73,1,-91,-6,15,9,44,9,29398276,358,16,5,21.4,43,2650,urban,tmobile,2019-01-18T09:10:32Z,114837,24
171.15,1547802634,1240.32,51.517395,7.467778,128.09,13.25,0.21,294.51,1,-90,-13,4,11,54,3,13530894,345,16,2,15.01,32,1865,urban,vodafone,2019-01-18T09:10:34Z,52855,24
179.68,1547802638,1360.2,51.517786,7.466405,127.99,12.71,-0.49,287.83,1,-94,-20,-11,1,52,13,12903169,15,17,9,1.87,27,850,urban,o2,2019-01-18T09:10:38Z,50403,24
180.32,1547802642,1372.42,51.517781,7.466397,127.94,12.98,-0.32,287.26,1,-97,-9,7,8,42,9,29398276,358,17,4,11.81,37,2650,urban,tmobile,2019-01-18T09:10:42Z,114837,24
179.89,1547802643,1346.39,51.517774,7.466365,129.86,12.89,-0.29,287.57,1,-89,-8,7,15,42,2,13530894,347,17,2,46.51,29,2630,urban,vodafone,2019-01-18T09:10:43Z,52855,24
190.26,1547802648,1468.48,51.517862,7.464863,130.42,8.68,-0.12,267.97,1,-89,-14,-3,6,51,11,13420546,139,18,10,2.65,279,850,urban,o2,2019-01-18T09:10:48Z,52424,24
190.31,1547802651,1471.39,51.517864,7.464982,129.77,8.83,-0.23,269.47,1,-93,-9,19,6,45,11,26376708,470,18,0.1,3.94,37,2650,urban,tmobile,2019-01-18T09:10:51Z,103034,24
189.88,1547802653,1445.61,51.517868,7.464981,131.65,8.96,-0.24,269.14,1,-82,-7,19,12,45,2,13530894,345,18,4,46.31,33,2630,urban,vodafone,2019-01-18T09:10:53Z,52855,24
202.7,1547802661,1573.36,51.517611,7.463295,129.45,13.94,0.92,249.6,1,-95,-17,-2,4,48,11,13420546,139,19,4,2.14,1516,850,urban,o2,2019-01-18T09:11:01Z,52424,24
200.46,1547802661,1550.08,51.51772,7.463817,132.94,10.85,1.45,252.16,1,-94,-9,3,8,45,13,26796291,24,19,1,20.73,37,2650,urban,tmobile,2019-01-18T09:11:01Z,104673,24
199.91,1547802663,1525.04,51.517735,7.463826,132.52,11.64,1.86,257.47,1,-81,-7,19,12,45,2,13530894,345,19,4,58.82,28,2630,urban,vodafone,2019-01-18T09:11:03Z,52855,24
210.32,1547802669,1668.16,51.517275,7.462048,129.37,11.64,0.28,250.56,1,-99,-13,2,6,45,10,13404431,488,20,2,1.94,398,2680,urban,o2,2019-01-18T09:11:09Z,52361,24
210.37,1547802671,1668.83,51.517334,7.46221,134.26,10.96,1.01,251.18,1,-82,-6,13,10,55,7,26378754,443,20,8,20.65,75,2650,urban,tmobile,2019-01-18T09:11:11Z,103042,24
209.91,1547802673,1645.12,51.517385,7.462144,130.99,11.38,1.18,249.79,1,-81,-6,20,14,44,2,13530894,345,20,0.1,15.38,33,2630,urban,vodafone,2019-01-18T09:11:13Z,52855,24
219.86,1547802678,1777.76,51.516939,7.460575,129.81,10.54,-0.63,253.23,1,-92,-12,2,8,52,4,12899854,16,21,6,11.98,161,2680,urban,o2,2019-01-18T09:11:18Z,50390,24
220.34,1547802681,1789.86,51.516958,7.460564,133.79,10.99,-0.18,251.63,1,-82,-6,10,10,54,7,26378754,443,21,0.1,4.73,46,2650,urban,tmobile,2019-01-18T09:11:21Z,103042,24
219.88,1547802683,1767.26,51.517014,7.460589,136.97,10.83,-0.14,252.2,1,-83,-9,-6,15,41,2,13530894,345,21,8,25.64,32,2630,urban,vodafone,2019-01-18T09:11:23Z,52855,24
229.71,1547802688,1885.12,51.516699,7.45905,135.01,10.38,0.15,257.49,1,-93,-10,12,10,49,4,12899854,16,22,7,15.79,56,2680,urban,o2,2019-01-18T09:11:28Z,50390,24
230.41,1547802691,1898.29,51.516714,7.459057,129.92,10.63,-0.24,258.27,1,-85,-6,11,10,52,7,26378754,443,22,8,19.66,51,2650,urban,tmobile,2019-01-18T09:11:31Z,103042,24
229.92,1547802693,1876.19,51.516707,7.459092,134.14,10.47,-0.35,256.98,1,-87,-7,16,10,39,5,13530638,105,22,2,33.2,41,2630,urban,vodafone,2019-01-18T09:11:33Z,52854,24
239.69,1547802697,1968.54,51.516565,7.457892,137.95,5.64,-0.59,257.5,1,-84,-7,14,11,56,4,12899854,16,23,0.1,5.41,51,2680,urban,o2,2019-01-18T09:11:37Z,50390,24
240.3,1547802701,1980.12,51.516562,7.457856,130.89,5.54,-0.41,257.18,1,-87,-7,19,9,50,7,26378754,443,23,0.1,6.15,38,2650,urban,tmobile,2019-01-18T09:11:41Z,103042,24
241.14,1547802704,1968.66,51.516552,7.457761,136.94,2.51,-1.78,257.94,1,-87,-8,3,8,40,5,13530638,105,23,6,42.78,41,2630,urban,vodafone,2019-01-18T09:11:44Z,52854,24
249.69,1547802708,1981.78,51.516545,7.457742,138.88,0,0,261.24,1,-84,-8,14,11,56,4,12899854,16,24,0.5,8.18,48,2680,urban,o2,2019-01-18T09:11:48Z,50390,24
250.35,1547802712,1995.08,51.516497,7.45754,130.99,1.86,-0.3,253.48,1,-86,-7,13,12,51,10,27029251,331,24,10,20.42,39,2650,urban,tmobile,2019-01-18T09:11:52Z,105583,24
249.89,1547802713,1975.14,51.516536,7.457594,137.27,2.14,-0.32,257.86,1,-79,-12,4,7,53,3,13406209,460,24,10,43.43,35,860,urban,vodafone,2019-01-18T09:11:53Z,52368,24
259.74,1547802718,2026.66,51.5164,7.45682,135.94,8.39,0.62,253.46,1,-77,-8,17,15,63,4,12899854,16,25,7,12.97,56,2680,urban,o2,2019-01-18T09:11:58Z,50390,24
260.35,1547802721,2041.94,51.516376,7.456825,135.66,9.34,1.08,251.58,1,-86,-6,13,11,51,10,27029251,331,25,10,26.6,37,2650,urban,tmobile,2019-01-18T09:12:01Z,105583,24
259.9,1547802723,2024.42,51.516402,7.456866,141.91,8.92,0.64,252.3,1,-73,-8,23,12,54,3,13406209,460,25,9,43.09,35,860,urban,vodafone,2019-01-18T09:12:03Z,52368,24
269.7,1547802727,2113.12,51.516022,7.455673,133.91,8.27,0.42,237.19,1,-79,-11,16,10,63,3,13404431,488,26,9,22.98,50,2680,urban,o2,2019-01-18T09:12:07Z,52361,24
270.34,1547802732,2127.68,51.516032,7.455699,134.31,8.15,0.54,235.69,1,-85,-7,9,9,53,3,26378754,443,26,7,14.82,38,2650,urban,tmobile,2019-01-18T09:12:12Z,103042,24
269.92,1547802733,2112.14,51.516049,7.455676,136.06,8.29,0.1,235.03,1,-63,-9,39,14,63,3,13406209,460,26,6,24.81,45,860,urban,vodafone,2019-01-18T09:12:13Z,52368,24
279.67,1547802737,2213.18,51.515182,7.455112,134.34,12.27,0.28,174.18,1,-80,-7,18,12,60,3,13404431,488,27,7,18.62,47,2680,urban,o2,2019-01-18T09:12:17Z,52361,24
280.34,1547802741,2223.17,51.515171,7.455097,133.42,12.43,0.07,176.09,1,-86,-8,11,11,52,2,26796291,24,27,2,15.3,33,2650,urban,tmobile,2019-01-18T09:12:21Z,104673,24
279.91,1547802743,2212.8,51.51517,7.45509,137.49,12.35,0.1,180.23,1,-79,-9,18,8,50,3,13406209,460,27,7,52.98,35,860,urban,vodafone,2019-01-18T09:12:23Z,52368,24
289.68,1547802748,2343.54,51.513972,7.455449,138.92,9.77,-0.08,172.28,1,-75,-7,21,11,63,3,13404431,488,28,5,15.59,40,2680,urban,o2,2019-01-18T09:12:28Z,52361,24
290.37,1547802752,2353.83,51.513967,7.455439,137.06,9.7,-0.37,172.09,1,-68,-6,10,12,63,2,26796291,24,28,5,13.78,49,2650,urban,tmobile,2019-01-18T09:12:32Z,104673,24
289.91,1547802753,2344.25,51.513997,7.45542,138.94,9.46,-0.52,172.38,1,-83,-9,15,15,44,3,13406209,460,28,8,35.85,30,860,urban,vodafone,2019-01-18T09:12:33Z,52368,24
299.69,1547802757,2460.71,51.513019,7.456314,147.19,13.97,1.3,130.42,1,-80,-9,10,6,61,1,13404429,486,29,7,18.6,48,2680,urban,o2,2019-01-18T09:12:37Z,52361,24
300.33,1547802761,2468.44,51.513008,7.456271,139.05,13.6,1.63,126.65,1,-87,-8,8,9,52,3,26378755,441,29,10,24.92,42,2650,urban,tmobile,2019-01-18T09:12:41Z,103042,24
299.91,1547802763,2458.41,51.513051,7.456231,139,13.25,2.31,135.94,1,-100,-12,2,5,33,3,13406209,460,29,10,28.62,40,860,urban,vodafone,2019-01-18T09:12:43Z,52368,24
309.73,1547802767,2600.34,51.512262,7.458003,142.73,15.49,-0.17,124.74,1,-82,-8,18,15,58,1,13404429,486,30,3,12.02,45,2680,urban,o2,2019-01-18T09:12:47Z,52361,24
310.31,1547802771,2605.27,51.512266,7.457954,140.58,15.27,-0.41,124.76,1,-89,-9,16,12,52,3,26378755,441,30,3,14.69,37,2650,urban,tmobile,2019-01-18T09:12:51Z,103042,24
309.93,1547802773,2597.2,51.512273,7.457962,143.16,14.83,-0.88,125.28,1,-95,-10,-3,7,30,7,13830146,487,30,9,18.6,32,860,urban,vodafone,2019-01-18T09:12:53Z,54024,24
319.68,1547802778,2711,51.511709,7.459234,141.79,1.54,-1.96,128.05,1,-87,-8,9,12,53,1,13404429,486,31,6,14.97,46,2680,urban,o2,2019-01-18T09:12:58Z,52361,24
320.36,1547802781,2714.37,51.511726,7.459202,141.41,0.99,-2.62,127.21,1,-88,-7,11,11,50,3,26378755,441,31,0.1,8.08,38,2650,urban,tmobile,2019-01-18T09:13:01Z,103042,24
319.94,1547802783,2707.71,51.511723,7.459206,144.18,1.67,-0.9,112.7,1,-96,-11,10,9,34,6,13406217,218,31,3,29.13,40,1865,urban,vodafone,2019-01-18T09:13:03Z,52368,24
329.71,1547802788,2713.08,51.511699,7.459268,141.7,0,0,128.05,1,-89,-8,5,7,51,1,13404429,486,32,6,14.24,38,2680,urban,o2,2019-01-18T09:13:08Z,52361,24
330.39,1547802791,2715.36,51.511726,7.459202,141.29,0,0,127.21,1,-86,-6,13,12,51,3,26378755,441,32,4,14.38,41,2650,urban,tmobile,2019-01-18T09:13:11Z,103042,24
329.93,1547802793,2709.84,51.511725,7.459214,144.4,0,0,112.7,1,-94,-11,-1,5,35,6,13406217,218,32,0.1,25.81,30,1865,urban,vodafone,2019-01-18T09:13:13Z,52368,24
339.74,1547802798,2713.08,51.511699,7.459268,141.31,0,0,128.05,1,-89,-13,2,5,56,1,13404429,486,33,3,8.2,63,2680,urban,o2,2019-01-18T09:13:18Z,52361,24
340.34,1547802802,2715.36,51.511726,7.459202,141.52,0,0,127.21,1,-86,-6,9,12,50,3,26378755,441,33,8,24.44,42,2650,urban,tmobile,2019-01-18T09:13:22Z,103042,24
339.91,1547802803,2709.84,51.511725,7.459214,144.7,0,0,112.7,1,-94,-11,4,9,33,6,13406217,218,33,4,17.12,34,1865,urban,vodafone,2019-01-18T09:13:23Z,52368,24
349.69,1547802807,2713.08,51.511699,7.459268,140.77,0,0,128.05,1,-90,-12,1,5,54,1,13404429,486,34,6,11.71,39,2680,urban,o2,2019-01-18T09:13:27Z,52361,24
350.33,1547802811,2715.36,51.511726,7.459202,141.58,0,0,127.21,1,-86,-6,13,12,51,3,26378755,441,34,2,9.85,37,2650,urban,tmobile,2019-01-18T09:13:31Z,103042,24
349.91,1547802813,2709.84,51.511725,7.459214,145.07,0,0,112.7,1,-94,-14,5,9,37,6,13406217,218,34,0.5,12.46,35,1865,urban,vodafone,2019-01-18T09:13:33Z,52368,24
359.68,1547802818,2716.86,51.511622,7.459447,139.86,3.78,0,111.5,1,-85,-9,5,7,57,1,13404429,486,35,4,11.02,47,2680,urban,o2,2019-01-18T09:13:38Z,52361,24
360.37,1547802821,2721.12,51.511608,7.459433,144.17,8.47,2.72,128.53,1,-86,-7,10,12,52,3,26378755,441,35,10,19.73,46,2650,urban,tmobile,2019-01-18T09:13:41Z,103042,24
359.91,1547802823,2709.84,51.511617,7.459471,149.1,9.15,0,127.01,1,-94,-11,6,7,36,6,13406217,218,35,4,12.27,33,1865,urban,vodafone,2019-01-18T09:13:43Z,52368,24
369.66,1547802828,2830.9,51.510793,7.460906,143.53,12.74,0.56,133.06,1,-89,-9,0,7,52,1,13404429,486,36,4,1.97,105,2680,urban,o2,2019-01-18T09:13:48Z,52361,24
